# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.012548456723000043, 0.012586397446999992, 0.025134854170000033, 1.0
1, 4, 0.00724716844200001, 0.007276628463499984, 0.014523796905499995, 1.7305980201693507
2, 4, 0.011266062018250011, 0.011355393988000027, 0.02262145600625004, 1.1111068254428702
4, 4, 0.0159876256915, 0.016014404085875008, 0.03200202977737501, 0.7854143735523308
