# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.00878080969900004, 0.012865686490999985, 0.021646496190000024, 1.0
1, 4, 0.0035665575150000107, 0.0056020956375, 0.009168653152500011, 2.3609243178860666
2, 4, 0.007511423304749977, 0.008552225852249991, 0.016063649156999968, 1.3475453789133118
4, 4, 0.006265925014250002, 0.006708003352625008, 0.012973928366875009, 1.6684612075759402
