# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT, SpeedUp
1, 2, 3.2814319999969753e-06, 0.002517434896999996, 0.0024950265229999927, 3.333113999992143e-06, 0.0050190759659999775, 1.0
1, 4, 0.001176377509000005, 0.0011521361435000007, 0.0011223258679999993, 0.001217805563499996, 0.0046686450840000004, 1.0750605102111843
2, 4, 0.0041094331674999965, 0.004053808862000011, 0.0040059176485000075, 0.004295103960000007, 0.01646426363800002, 0.3048466713334083
4, 4, 0.0030668500626250005, 0.0020814521793750015, 0.0020534179204999927, 0.0030143355500000003, 0.010216055712499995, 0.4912929321498138
