# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.006047688523999989, 0.013053154178999972, 0.01910084270299996, 1.0
1, 4, 0.0069538007025000065, 0.008963667237000013, 0.01591746793950002, 1.1999925349684688
2, 4, 0.01899008315050002, 0.01926162607850001, 0.03825170922900003, 0.49934612303595854
4, 4, 0.011070317850499983, 0.011817922685124984, 0.022888240535624965, 0.834526475430472
