# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.011366659755999993, 0.015137143352000004, 0.026503803107999997, 1.0
1, 4, 0.029071588483999967, 0.02970796422750001, 0.058779552711499976, 0.450901748743907
2, 4, 0.022559679503250017, 0.02310777598924997, 0.04566745549249999, 0.5803652255675323
4, 4, 0.016690958559624998, 0.014204822796124993, 0.03089578135574999, 0.8578453738658205
