# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT, SpeedUp
1, 2, 0.002493690451999996, 3.465988999995062e-06, 3.297885000006495e-06, 0.0025209469230000085, 0.005021401249000006, 1.0
1, 4, 0.0008420929275000044, 3.4526445000031546e-06, 3.2665705000030077e-06, 0.0008619243070000025, 0.0017107364495000132, 2.9352278373840583
2, 4, 0.003525078905750001, 3.5613197499972937e-06, 3.2897910000009303e-06, 0.0034529047285000026, 0.0069848347450000015, 0.7189005083612763
4, 4, 0.005135496420000003, 3.6160385000004736e-06, 3.3109576249997773e-06, 0.005031356962249999, 0.010173780378375002, 0.4935629689503918
