# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.012609871342999995, 0.014753815632000003, 0.027363686974999996, 1.0
1, 4, 0.030368357753499994, 0.03161595082349999, 0.06198430857699998, 0.44146151829712627
2, 4, 0.023538433684500013, 0.023319113613750036, 0.04685754729825005, 0.5839760839556773
4, 4, 0.014717307984750008, 0.018446014905625006, 0.03316332289037501, 0.8251189745205465
