# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.024247043603000017, 0.027492873983000047, 0.051739917586000064, 1.0
1, 4, 0.016279756843999998, 0.017532599955499984, 0.03381235679949998, 1.5302073704239745
2, 4, 0.026418042983999968, 0.027517158408249993, 0.05393520139224996, 0.9592977545354019
4, 4, 0.019796449576375025, 0.019749022483375, 0.03954547205975002, 1.3083651525976279
