# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.0511876174960001, 0.05120097652099993, 0.10238859401700004, 1.0
1, 4, 0.03281403031000002, 0.03289290515, 0.06570693546000002, 1.5582615944603058
2, 4, 0.05275082681675005, 0.05325140901300003, 0.10600223582975007, 0.9659097585587355
4, 4, 0.035211327633750004, 0.03517861038525, 0.07038993801900001, 1.4545913364686127
