# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT, SpeedUp
4, 4, 0.5940977911569999, 0.12353349216875, 0.1183836115277496, 0.4591462457377498, 1.295161140591249, 1.0
8, 4, 0.2910480198213127, 0.1590912537328122, 0.1714497362991248, 0.2882099593095, 0.9097989691627497, 1.4235684854458917
16, 4, 0.1270252730337501, 0.08340503533434379, 0.08218545916474992, 0.127377053980375, 0.4199928215132189, 3.0837697080746063
32, 4, 0.06778298554862502, 0.05775521032710944, 0.057347699622468724, 0.06759427090873442, 0.2504801664069376, 5.170713350960856
