# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT, SpeedUp
4, 4, 0.9847156640918747, 0.2566753999787492, 0.2507101711522504, 0.8196633552398742, 2.311764590462748, 1.0
8, 4, 0.61485261263175, 0.3211519421863124, 0.32018392030575, 0.6155564482305003, 1.871744923354313, 1.2350852734355948
16, 4, 0.2671485973460939, 0.1534022400535312, 0.1504190036524375, 0.2644602571066563, 0.8354300981587188, 2.767155020579051
32, 4, 0.1293425104209531, 0.099180713606125, 0.09847058472637496, 0.1296915315976406, 0.4566853403510936, 5.062051233537504
