# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
4, 4, 0.6919568508711255, 0.6920651047300003, 1.3840219556011257, 1.0
8, 4, 0.6319161633006877, 0.6264561895972494, 1.2583723528979371, 1.099850892634304
16, 4, 0.2164409035485311, 0.2166024559365312, 0.43304335948506234, 3.1960355130416613
32, 4, 0.1096612727056406, 0.109771337467125, 0.2194326101727656, 6.30727563469917
