# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
4, 4, 1.928361801926376, 2.034607596065248, 3.962969397991624, 1.0
8, 4, 1.196115545662188, 1.244867294939187, 2.440982840601375, 1.6235138289686966
16, 4, 0.4741365387033436, 0.4742891324236876, 0.9484256711270311, 4.178471248339743
32, 4, 0.3615062471635626, 0.3629850027948594, 0.724491249958422, 5.470003120422857
