# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT, SpeedUp
4, 4, 4.784774125020874e-06, 0.2230710894076249, 0.229757298637625, 5.408161624846031e-06, 0.4528385809809998, 1.0
8, 4, 4.815029249947145e-06, 0.1164982101596876, 0.1165659290022499, 5.9843107499810695e-06, 0.2330749385019374, 1.9428883426573798
16, 4, 4.783341406238595e-06, 0.06566058702059377, 0.06532550077265621, 6.0038358437624064e-06, 0.1309968749705, 3.456865525097277
32, 4, 3.5241763593731324e-06, 0.02610066210414062, 0.02607824993156249, 4.271302062496151e-06, 0.05218670751412498, 8.677278229488486
