# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.02298507545300005, 0.04289115986900006, 0.06587623532200011, 1.0
1, 4, 0.016067586784999997, 0.03171709767350001, 0.04778468445850001, 1.3786056362726897
2, 4, 0.02525514300575003, 0.03869115451125002, 0.06394629751700005, 1.030180602786064
4, 4, 0.018209264385250022, 0.03225114364787498, 0.050460408033125, 1.3055034211922207
