# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.006373829182999993, 0.014297242989000038, 0.02067107217200003, 1.0
1, 4, 0.00651717613949999, 0.009488522773999988, 0.01600569891349998, 1.2914820079843592
2, 4, 0.012446526012000005, 0.01557250174599999, 0.028019027757999995, 0.7377512292908888
4, 4, 0.0059643018473749905, 0.006263692658250001, 0.012227994505624992, 1.6904711694539234
