# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.013397481767000062, 0.020397088978999965, 0.03379457074600003, 1.0
1, 4, 0.010016327315000009, 0.013343278629499999, 0.023359605944500008, 1.446709795802738
2, 4, 0.019456655130999992, 0.021210138491749988, 0.04066679362274998, 0.8310114404272712
4, 4, 0.01152571001937499, 0.012361852736249991, 0.02388756275562498, 1.4147349853865763
