# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.028075996455999935, 0.03334629790300004, 0.06142229435899997, 1.0
1, 4, 0.01811339969900002, 0.020756829940499984, 0.0388702296395, 1.5801886155203602
2, 4, 0.025403832596250016, 0.02693333414324996, 0.05233716673949998, 1.1735884493847324
4, 4, 0.020189900434249997, 0.021152890575125, 0.041342791009375, 1.4856833043775803
