# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.017321841000000008, 0.01991048521200003, 0.03723232621200004, 1.0
1, 4, 0.011135484109499995, 0.012477630493499996, 0.02361311460299999, 1.5767647274819798
2, 4, 0.015302804020250001, 0.016224257158750012, 0.03152706117900001, 1.1809640613378918
4, 4, 0.011394497615500003, 0.012365889027875, 0.023760386643375004, 1.5669915970151669
