# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 2, 0.028742747407999966, 0.02924073705299996, 0.05798348446099993, 1.0
1, 4, 0.02010863611800006, 0.020348799999, 0.04045743611700006, 1.4331972073889152
2, 4, 0.038487501241750016, 0.03787529404050005, 0.07636279528225007, 0.7593158978358894
4, 4, 0.021650466836749992, 0.021597247750374984, 0.04324771458712498, 1.3407294469673976
