# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT, SpeedUp
1, 2, 4.567492000017382e-06, 0.0053848336959999975, 0.005434576987000007, 4.680438999999481e-06, 0.010828658614000022, 1.0
1, 4, 4.459620500000705e-06, 0.0008214325965000016, 0.0008263334840000014, 4.543415999998635e-06, 0.0016567691170000023, 6.536009455323525
2, 4, 4.526686499992882e-06, 0.006127283970500001, 0.006134275121250001, 4.7068342500020675e-06, 0.012270792612499998, 0.8824742586692481
4, 4, 4.495356125001127e-06, 0.0025749788392499984, 0.002554441879000004, 4.668055499999379e-06, 0.005138584129875003, 2.107323406664441
