# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.679276581263278, 0.17127826873202814, 0.17150980736093296, 0.7139527538304673, 1.7360174111867064
2, 128, 0.4348687649570303, 0.08227173567187034, 0.08233502171445206, 0.43269110803710936, 1.032166630380462
4, 128, 0.29369504815058695, 0.040575067638471296, 0.04061379147539075, 0.29985754793691316, 0.6747414552013622
