# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.1713059318929709, 0.38411842681014685, 0.38104628947735364, 0.17093979857500408, 1.1074104467554755
2, 128, 0.08223860015585878, 0.2711130643417981, 0.27211058508515845, 0.08214263864179934, 0.7076048882246146
4, 128, 0.04057010990800425, 0.1806053276589857, 0.18118125994922024, 0.04049681191425662, 0.4428535094304668
