# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.647508003950778, 0.340535788454687, 0.34038471392812825, 0.6450710596734421, 1.9734995660070354
2, 128, 0.4098540935570325, 0.17025724404648432, 0.1705622147183627, 0.3989071232230456, 1.1495806755449252
4, 128, 0.2577743386365235, 0.08752632977050781, 0.08582763055410186, 0.25748923317226585, 0.688617532133399
8, 128, 0.136329779402051, 0.04689584659912136, 0.04607077806865205, 0.13829027850273246, 0.3675866825725569
16, 128, 0.0688771889165529, 0.02327739243100615, 0.023308243952197084, 0.0722879879343751, 0.18775081323413123
32, 128, 0.03445994684680217, 0.011204343607079842, 0.012595275020947682, 0.03556185002246132, 0.09382141549729102
64, 128, 0.017262610878466887, 0.008019309488463744, 0.014480422831469695, 0.017754827225524912, 0.057517170423925235
