# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.32517216039687435, 0.17048369215860149, 0.17054677877109584, 0.3240938704749986, 0.9902965018015703
2, 128, 0.207520445471482, 0.09013091052968995, 0.08571932621484475, 0.20951556877109656, 0.5928862509871132
4, 128, 0.13045226776953117, 0.04593046063281268, 0.044856504465429735, 0.13144634490410184, 0.3526855777718754
8, 128, 0.07016807524169924, 0.02516104046064439, 0.023407308690136863, 0.07169300223574261, 0.19042942662822313
16, 128, 0.0350428967091793, 0.011889403020410028, 0.012716239862206569, 0.035111565387207264, 0.09476010497900317
32, 128, 0.018228105518237288, 0.006908685295873765, 0.007847025869994983, 0.01874131742866206, 0.0517251341127681
64, 128, 0.009175245380065979, 0.004356748375195317, 0.0072851934761596305, 0.00934502036120615, 0.030162207592627076
