# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.08205887361406283, 0.18758474039376055, 0.18690400394218223, 0.08221714881640274, 0.5387647667664084
2, 128, 0.040612536804683685, 0.13448664334765273, 0.13566032398359393, 0.040628722162113995, 0.35138822629804434
4, 128, 0.01994370755097703, 0.09368942858554732, 0.09415706718261671, 0.01976358015312507, 0.22755378347226612
