# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.16507594433359002, 0.3844876935320357, 0.3758232966992264, 0.16551389304218347, 1.0909008276070358
2, 128, 0.08222670013358808, 0.2719885752625036, 0.27255274065390367, 0.08230566407616777, 0.709073680126163
4, 128, 0.04058627931347678, 0.18866113837597642, 0.18923119560703164, 0.040611159108984496, 0.45908977240546933
