# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 4, 0.050851033865499974, 0.06416418361649998, 0.11501521748199994, 1.0
2, 4, 0.07449996105624995, 0.07997575441100004, 0.15447571546724997, 0.7445520943800649
4, 4, 0.05520472174875003, 0.05839151769250001, 0.11359623944125005, 1.0124914173896027
8, 4, 0.038651076265312494, 0.039860856924750034, 0.07851193319006253, 1.4649393131559998
