# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 4, 0.02720686179399993, 0.036505539731499934, 0.06371240152549987, 1.0
2, 4, 0.06584268736525004, 0.07036049891524997, 0.1362031862805, 0.4677746774167902
4, 4, 0.041478885554375004, 0.04406537635512497, 0.08554426190949997, 0.7447887222745959
8, 4, 0.022570855973250013, 0.023680645527000017, 0.04625150150025003, 1.377520717357802
