# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 4, 0.4981398994640015, 0.5013316995349988, 0.9994715989990003, 1.0
2, 4, 0.344829652249, 0.340121591502001, 0.684951243751001, 1.4591864868010025
4, 4, 0.2075613310296251, 0.2124975072971248, 0.4200588383267499, 2.3793609556705584
8, 4, 0.1483893492966876, 0.1477120660824375, 0.2961014153791251, 3.3754367493288995
