# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 4, 0.07893578516199992, 0.07904628074050012, 0.15798206590250002, 1.0
2, 4, 0.13495029102975, 0.1350552454895001, 0.2700055365192501, 0.585106764620868
4, 4, 0.1037318947032501, 0.1038363864995, 0.20756828120275012, 0.761108898657715
8, 4, 0.07339644344668753, 0.07396165833293754, 0.14735810177962505, 1.0720962335600874
