# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 4, 0.5047071665840004, 0.5117228369984996, 1.0164300035825, 1.0
2, 4, 0.3600085430357499, 0.3503281419572501, 0.710336684993, 1.430913009360507
4, 4, 0.2220946690436252, 0.212699356717375, 0.43479402576100024, 2.337727621265009
8, 4, 0.1505160338153124, 0.1464269024546875, 0.2969429362699999, 3.4229809146168595
