# Nodes, Ptile,    Forward,    Back, Total, SpeedUp
1, 4, 0.06337090508099996, 0.0632791769244999, 0.12665008200549988, 1.0
2, 4, 0.1177317506447498, 0.11751194914825, 0.2352436997929998, 0.5383782099879583
4, 4, 0.09579944542125003, 0.09575902581587493, 0.19155847123712497, 0.6611562578651153
8, 4, 0.052002963974562534, 0.051890535144062555, 0.10389349911862508, 1.2190376017742115
