# Nodes, Ptile,    Forward,    Back
1, 128, 0.8628998746570318, 0.9274819904382794, 1.7903818650953112
2, 128, 0.4525452021359383, 0.5030874407687502, 0.9556326429046885
4, 128, 0.24188550634472666, 0.2551430281011704, 0.49702853444589706
8, 128, 0.12630104671523315, 0.12914651064862986, 0.25544755736386304
16, 128, 0.06141257216079001, 0.06333507700337015, 0.12474764916416017
32, 128, 0.028402066438428058, 0.03146392571325686, 0.05986599215168492
64, 128, 0.016137341222424398, 0.02056081481889651, 0.03669815604132091
