# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.6390398599679719, 0.16502748096171677, 0.16532765682422265, 0.5794731042101544, 1.5488681019640658
2, 128, 0.40791770466679794, 0.08249910928007927, 0.08245337152031373, 0.37080420303905975, 0.9436743885062506
4, 128, 0.26737080344199204, 0.0406813322089847, 0.04054933170214848, 0.30193854199648446, 0.6505400093496098
