# Nodes, Ptile,     TXY,      TYZ,     TZY,     TYX,     TOT
1, 128, 0.165169086512498, 0.38030344169922226, 0.37823205365234036, 0.16554243260703122, 1.0892470144710917
2, 128, 0.08226318103241796, 0.2720121445484363, 0.2726567837476554, 0.0823986624421849, 0.7093307717706946
4, 128, 0.04061911733495647, 0.18806321029237755, 0.18845728794003885, 0.040632578870697864, 0.4577721944380707
